Expected total responses,1049
Success count,1049
Error count,0
Unverified response count,0
See download status column for download errors
Response ID,Timestamp,Download Status,ជម្រើសរាជធានី ឬខេត្ត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកណ្តាល,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកែប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកោះកុង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តក្រចេះ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ចាម,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ឆ្នាំង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ធំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ស្ពឺ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តតាកែវ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តត្បូងឃ្មុំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបន្ទាយមានជ័យ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តប៉ៃលិន,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបាត់ដំបង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តពោធិ៍សាត់,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រៃវែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះវិហារ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះសីហនុ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល រាជធានីភ្នំពេញ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តមណ្ឌលគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តរតនគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តសៀមរាប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្ទឹងត្រែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្វាយរៀង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តឧត្ដរមានជ័យ,រយៈទទឹង និងរយៈបណ្តោយ​ (Latitude and longitude),តំណភ្ជាប់ផែនទី (Map Link),រូបភាពមូលដ្ខានសុខាភិបាល,ជម្រើសពីបញ្ជីឈ្មោះមូលដ្ខានសុខាភិបាល ឬបញ្ជូលថ្មី,ប្រភេទសេវា,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរខ្មែរ,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរឡាតាំង,លេខលិខិតអនុញ្ញាត,កាលបរិច្ឆេទអនុញ្ញាត,កាលបរិច្ឆេទផុតសុពលភាពនៃលិខិតអនុញ្ញាត,ចំនួនបុគ្គលិក&ពេទ្យ
67e7e5465681090011f0fe3e,29 Mar 2025 07:19:18 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សោភ័ណអូវ៉ាង (Sophon Ovang - 452),,"11.0622653, 106.1299816",https://maps.app.goo.gl/Wf8XDXg67HEK3VmR8,Screenshot_2025-03-29-19-17-14-60_a23b203fd3aafc6dcb84e438dda678b6.jpg,,,,,,,,
67e7ed511609a700121551c6,29 Mar 2025 07:53:37 PM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុខវិសាល (Sok Visal - 389),,,,,,,,,,,,,,"13.656043310969094, 102.5584568403337",https://maps.app.goo.gl/rpoAJ5SgACxgdBkd8,រូបថតគ្លីនិក.docx,,,,,,,,
67e7fd1b1609a70012155e23,29 Mar 2025 09:00:59 PM,Success (with Downloaded Attachment),ក្រចេះ,,,,មន្ទីរសម្រាកព្យាបាល ឆ្លូង (Chlong - 522),,,,,,,,,,,,,,,,,,,,,,"12.255288017370862, 105.96988948019896",https://maps.app.goo.gl/ameQTXQk3etGGd277,2025-03-29 20.53.27.jpg,,,,,,,,
67e8072a1609a7001215661a,29 Mar 2025 09:43:54 PM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កំពតស្តង់ដា (Kampot Standard - 1024),,,,,,,,,,,,,,,,,"10.6443797, 104.1890139",https://maps.app.goo.gl/TUatQeEU5stMkgz78,FB_IMG_1734753247469.jpg,,,,,,,,
67e80752ea67480012d1e198,29 Mar 2025 09:44:34 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល សុខ ហេង (Sok Heng - 776),,,,,,,សូមជម្រាបលោកគ្រូអ្នកគ្រូ មន្ទីរពហុព្យាបាលសុខហេង បានបញ្ចូលទិន្នន័យថ្ងៃទី29/03/2025 រួចរាល់ហេីយ សូមអរគុណ🙏,https://maps.app.goo.gl/bsHjDZ3ZNheduiHg8,NGIN.jpg,,,,,,,,
67e80a93ea67480012d1e480,29 Mar 2025 09:58:27 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល ផ្សារឆ្នាំង (Psar Chnang - 512),,,,,,,,,,,,,,,,,,,,https://maps.app.goo.gl/UH8kd9J4Rm3EXQU17?g_st=com.google.maps.preview.copy,Phsar Chhnang Clinic,IMG_8363.jpeg,,,,,,,,
67e814851609a7001215782c,29 Mar 2025 10:40:53 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល រតនៈមានជ័យ (Ratana Mean Chey - 48),,,,,,,"11.527102101062315, 104.87529830790633",https://maps.app.goo.gl/a3GgTSCaZV6A8fU59,RMC photo.jpg,,,,,,,,
67e892c81c1c45001297bce1,30 Mar 2025 07:39:36 AM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សោភ័ណអូវ៉ាង (Sophon Ovang - 452),,"11.062243,106.130006",https://maps.app.goo.gl/pkEk6m5j2mKuZQRLA,Messenger_creation_BD6D19E7-9EF3-4409-8312-83DB7BA4D4A9.jpeg,,,,,,,,
67e89f5a1609a70012159641,30 Mar 2025 08:33:14 AM,Success (with Downloaded Attachment),ក្រចេះ,,,,មន្ទីរពហុព្យាបាល វែលឃែរ (Well Care - 2019),,,,,,,,,,,,,,,,,,,,,,"(12.4581247, 106.0283912)",https://maps.app.goo.gl/UBgxjYuR8BvqcpP28?g_st=com.google.maps.preview.copy,image.jpg,,,,,,,,
67e8a1701609a70012159721,30 Mar 2025 08:42:08 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល សុក្រិត (Sokret - 35),,,,,,,https://maps.app.goo.gl/dcE7o9DiUnsjqLhE6?g_st=com.google.maps.preview.copy,https://maps.app.goo.gl/dcE7o9DiUnsjqLhE6?g_st=com.google.maps.preview.copy,IMG_5906.jpeg,,,,,,,,
67e8a2791609a700121597db,30 Mar 2025 08:46:33 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល គិម សាន (Kim San - 394),,,,,,,,,,,,,,"13.657297358318747, 102.55815424844313",https://maps.app.goo.gl/HbqfCW1G4AUJLvb96,ទម្រង់ទំនិន្នន័យទីតាំងសេវាថែទាំសុខាភិបាល.xlsx,,,,,,,,
67e8aca61609a70012159cdf,30 Mar 2025 09:29:58 AM,Success (with Downloaded Attachment),ក្រចេះ,,,,មន្ទីរសម្រាកព្យាបាល សុវត្ថិភាព (Safety - 523),,,,,,,,,,,,,,,,,,,,,,"(12.2574621, 105.9638120)",https://maps.app.goo.gl/QjYVt6TzhFoNZiG2A?g_st=com.google.maps.preview.copy,1000071303.jpeg,,,,,,,,
67e8b94b1c1c45001297d18e,30 Mar 2025 10:23:55 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត សុវណ្ណគង្គា (Sovann Ganga - 716),,,,,,,,,,,,,,"13.4114493, 103.0172277",https://maps.app.goo.gl/9hKjk17h77uQ6wmK8?g_st=com.google.maps.preview.copy,IMG_6059.jpeg,,,,,,,,
67e8baba1609a7001215aa1f,30 Mar 2025 10:30:02 AM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល អង្គរជ័យរមាស (Angkor Chey Romeas - 1663),,,,,,,,,,,,,,,,,,,,"12.048064989416726, 104.52593210817035",https://maps.app.goo.gl/xToqwp9nQC7Ztm577,picture clinic.jpg,,,,,,,,
67e8bb6e1c1c45001297d69e,30 Mar 2025 10:33:02 AM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល អង្គរជ័យរមាស (Angkor Chey Romeas - 1663),,,,,,,,,,,,,,,,,,,,"12.048064989416726, 104.52593210817035",https://maps.app.goo.gl/xToqwp9nQC7Ztm577,picture clinic.jpg,,,,,,,,
67e8c31a1c1c45001297f406,30 Mar 2025 11:05:46 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល សុខភាព (Health - 77),,,,"13.3646920, 103.8530376",https://maps.app.goo.gl/GwEshXe6GbKdx72g7?g_st=ac,Screenshot_20250330_110207_Maps.jpg,,,,,,,,
67e8c5c51c1c45001297fa42,30 Mar 2025 11:17:09 AM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរព្យាបាលមាត់-ធ្មេញ ណៃ ព្រីឆា (Nai Pricha - 623),,,,,,,,,,,,"13.104289106433203, 103.1964147383244",https://maps.app.goo.gl/6AhF1cwAvzzrzFpL7,photo_2025-03-30_11-15-31.jpg,,,,,,,,
67e8c6431609a7001215d0ec,30 Mar 2025 11:19:15 AM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរព្យាបាលមាត់-ធ្មេញ ណៃ ព្រីឆា (Nai Pricha - 623),,,,,,,,,,,,"13.104357027824205, 103.19644692509316",https://maps.app.goo.gl/ha6xzkZukSXstuWB7,photo_2025-03-30_11-15-31.jpg,,,,,,,,
67e8c6f81c1c45001297fb0d,30 Mar 2025 11:22:16 AM,Success (with Downloaded Attachment),កំពង់ចាម,,,,,មន្ទីរសម្រាកព្យាបាល យង់ រ៉ាត (Yong Rat - 1001),,,,,,,,,,,,,,,,,,,,,XFJ6+V55 Krong Kampong Cham,XFJ6+V55 Krong Kampong Cham,IMG_20250330_110826_768.jpg,,,,,,,,
67e8c6fe1c1c45001297fb16,30 Mar 2025 11:22:22 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មជ្ឈមណ្ឌលកែសម្ផស្ស ជី ព្រីមៀម (Premium Fertilizer - 2132),,,,,,,"(11.5181147, 104.9215673)",https://maps.app.goo.gl/PuPNSt4MMFimuhNf9?g_st=com.google.maps.preview.copy,IMG_1226.jpeg,,,,,,,,
67e8d26c1609a7001216011f,30 Mar 2025 12:11:08 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល គង់ សុខ (Kong Sok - 2107),,"11.07557589833227, 105.8527068510908",https://maps.app.goo.gl/s7Dx929ML3JMCvaG6,photo_2025-03-30_12-10-10.jpg,,,,,,,,
67e8daca1609a70012162ae3,30 Mar 2025 12:46:50 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល អរុណះ ២ (Arun 2 - 1950),,,,,,,,,,,,,,,,,,,,https://maps.app.goo.gl/Rzi1pyFhP6AoMcAo6?g_st=com.google.maps.preview.copy,https://maps.app.goo.gl/Rzi1pyFhP6AoMcAo6?g_st=com.google.maps.preview.copy,IMG_5652.jpeg,,,,,,,,
67e8dc4b1c1c4500129858f0,30 Mar 2025 12:53:15 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល សាលាលេខប្រាំ (Sala Number Five - 1449),,,,,,,,,,,,,,,,,,,,"11.935501875950616, 104.71259010193675",https://maps.app.goo.gl/tFzmw4166gf3qdW29,photo_2025-03-30_12-21-13.jpg,,,,,,,,
67e8dd3d1c1c4500129859bf,30 Mar 2025 12:57:17 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល អរុណះ ២ (Arun 2 - 1950),,,,,,,,,,,,,,,,,,,,"11.928977428378882, 104.71072999624336",https://maps.app.goo.gl/5LpmRTPs8Hh7dSyx6?g_st=com.google.maps.preview.copy,IMG_5654.jpeg,,,,,,,,
67e8dddc1609a70012163cd4,30 Mar 2025 12:59:56 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល ត្រែងត្រយឹង (Treng Tra Yeung - 2130),,,,,,,,,,,,,,,,,,"11.230287590769816, 104.14484045885797",https://maps.app.goo.gl/sHU33jQMwtxZsHQt5,photo_2025-03-30_12-19-46.jpg,,,,,,,,
67e8dec21609a700121640f6,30 Mar 2025 01:03:46 PM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល កូនខ្មែរ (Khmer Child - 1971),,,,,,,,,,,,,,,,,,"11.297621529358958, 104.62991620570827",https://maps.app.goo.gl/QeCQNe6yvmofMScM6,photo_2025-03-30_12-19-48.jpg,,,,,,,,
67e8df941c1c450012986793,30 Mar 2025 01:07:16 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ប្រសូតិ (Maternity - 2079),,"11.0507235307546, 105.89221955470384",https://maps.app.goo.gl/rYDAbRUTdUDsEmZw6,photo_2025-03-29_23-04-47.jpg,,,,,,,,
67e8dff61c1c4500129867a5,30 Mar 2025 01:08:54 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ប្រសូតិ (Maternity - 2079),,"11.0507235307546, 105.89221955470384",https://maps.app.goo.gl/rYDAbRUTdUDsEmZw6,photo_2025-03-29_23-04-47.jpg,,,,,,,,
67e8e3f71c1c4500129880f1,30 Mar 2025 01:25:59 PM,Success (with Downloaded Attachment),ត្បូងឃ្មុំ,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឯកទេសក្រុងសួង (Soung Specialist - 973),,,,,,,,,,,,,,,8m x 20m,https://maps.app.goo.gl/eAWFusrL2MY5AKDj8?g_st=com.google.maps.preview.copy,9E4FA24D-D52F-4C3A-A5F7-E02B8012E255.jpeg,,,,,,,,
67e8e9341609a700121686a7,30 Mar 2025 01:48:20 PM,Success (with Downloaded Attachment),ស្វាយរៀង,,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ដុកទ័រ អ៊ឹមបត្រ (Doctor Im Bot - 454),,"11.069311085253583, 106.15327727137706",https://maps.app.goo.gl/DKxWNijykz9oJest9,Doctor IM BOTH Clinic.jpg,,,,,,,,
67e8ec4b1609a700121691c6,30 Mar 2025 02:01:31 PM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល សុខមង្គល (Sok Mongkol - 381),,,,,,,,,,,,,,,,,,,,,,,,,"11.455173300478295, 105.00443415796884",https://maps.app.goo.gl/w4eHmP5tvU1s7rV18,sok mongkul.jpg,,,,,,,,
67e8edb41609a700121696ab,30 Mar 2025 02:07:32 PM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល សុខមង្គល (Sok Mongkol - 381),,,,,,,,,,,,,,,,,,,,,,,,,"11.455685052164695, 105.00524253830062",https://maps.app.goo.gl/omQmjtnXxWHdmmTt8,sok mongkul.jpg,,,,,,,,
67e8f0f11c1c45001298c1c6,30 Mar 2025 02:21:21 PM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល ផន វាសនា (Phon Vasna - 886),,,,,,,,,,,,,,,,,,,,ទទឹង១៥ម និង បណ្តោយ២០ម,https://maps.app.goo.gl/MafbULtZ4oHFBZAf6?g_st=ic,Messenger_creation_4E75CB0C-2517-484D-8D29-D451B34C0C1F.jpeg,,,,,,,,
67e92e645f324f0011d20760,30 Mar 2025 06:43:32 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ដូនពេញសែនសុខ (Don Penh Sen Sok - 288),,,,,,,"11.574102440116167, 104.87073165563093",https://maps.app.goo.gl/KRCWcKpUDzzuMec6A,photo_2025-03-30_19-43-13.jpg,,,,,,,,
67e94d0918d4fe00120d724a,30 Mar 2025 08:54:17 PM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កាតា (Kata - 1551),,,,,,,,,,,,,,,,,"(10.5572418, 104.4803295)",https://maps.app.goo.gl/LHEN1MLPTCSPxDy2A?g_st=it,IMG_7155.jpeg,,,,,,,,
67e94fd75f324f0011d22b09,30 Mar 2025 09:06:16 PM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាលកុមារ ពន្លឺកុមារ (Children Light - 2004),,,,,,,,,,,,,,,,,"8.4 , 30","https://maps.apple.com/?address=Phumi%20Kampong%20Kreng,%20Kampot,%20Cambodia&auid=6046268983614641197&ll=10.625880,104.184451&lsp=6489&q=Phumi%20Kampong%20Kreng&t=m",IMG_5123.jpeg,,,,,,,,
67e95ce25f324f0011d23f5a,30 Mar 2025 10:01:54 PM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឡឹម តារា (Lim Tara - 171),,,,,,,"11.561351152455403, 104.92217211231073",https://maps.app.goo.gl/VazS5e1faymN6PJq8,Lem dara logo.jpg,,,,,,,,
67e97f3f18d4fe00120df149,31 Mar 2025 12:28:31 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សិរីមង្គល (Siri Mongkol - 408),,,,,,,,,,,,,,8m*30m,https://maps.app.goo.gl/JsPUntseSfXyv6X69,IMG_7352.jpeg,,,,,,,,
67e97ffe5f324f0011d2a695,31 Mar 2025 12:31:42 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សិរីមង្គល (Siri Mongkol - 408),,,,,,,,,,,,,,8m*30m,"https://maps.app.goo.gl/?link=https://www.google.com/maps/@13.5994841,102.968433,23a,75y,217.93h,90.1t/data%3D!3m5!1e1!3m3!1ss75fawDsrw0eElAmCzS37Q!2e0!6shttps:%252F%252Fstreetviewpixels-pa.googleapis.com%252Fv1%252Fthumbnail%253Fpanoid%253Ds75fawDsrw0eElAmCzS37Q%2526w%253D900%2526h%253D600%2526ll%253D13.599484,102.968433%2526yaw%253D217.931641%2526pitch%253D-0.104828%2526cb_client%253Dgmm.iv.ios?g_ep%3DCAISEjI1LjEyLjEuNzM3NzM5MTA4MBgAIIGBASo_LDk0MjMxMTg4LDQ3MDcxNzA0LDk0MjA2MTY3LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0QgJLSA%253D%253D%26skid%3D7ea4a0cf-4fef-421c-b85a-c6d01284bcaf&apn=com.google.android.apps.maps&afl=https://www.google.com/maps/@13.5994841,102.968433,23a,75y,217.93h,90.1t/data%3D!3m5!1e1!3m3!1ss75fawDsrw0eElAmCzS37Q!2e0!6shttps:%252F%252Fstreetviewpixels-pa.googleapis.com%252Fv1%252Fthumbnail%253Fpanoid%253Ds75fawDsrw0eElAmCzS37Q%2526w%253D900%2526h%253D600%2526ll%253D13.599484,102.968433%2526yaw%253D217.931641%2526pitch%253D-0.104828%2526cb_client%253Dgmm.iv.ios?g_ep%3DCAISEjI1LjEyLjEuNzM3NzM5MTA4MBgAIIGBASo_LDk0MjMxMTg4LDQ3MDcxNzA0LDk0MjA2MTY3LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0QgJLSA%253D%253D%26skid%3Dfff982bb-bbc7-4898-baa3-6f203ee80733&isi=585027354&ibi=com.google.Maps&ibi=com.google.Rzimuth&ibi=com.google.Azimuth&ibi=com.google.Bzimuth&ibi=com.google.Czimuth&ibi=com.google.Dzimuth&ius=comgooglemapsurl&ifl=https://www.google.com/maps/@13.5994841,102.968433,23a,75y,217.93h,90.1t/data%3D!3m5!1e1!3m3!1ss75fawDsrw0eElAmCzS37Q!2e0!6shttps:%252F%252Fstreetviewpixels-pa.googleapis.com%252Fv1%252Fthumbnail%253Fpanoid%253Ds75fawDsrw0eElAmCzS37Q%2526w%253D900%2526h%253D600%2526ll%253D13.599484,102.968433%2526yaw%253D217.931641%2526pitch%253D-0.104828%2526cb_client%253Dgmm.iv.ios?g_ep%3DCAISEjI1LjEyLjEuNzM3NzM5MTA4MBgAIIGBASo_LDk0MjMxMTg4LDQ3MDcxNzA0LDk0MjA2MTY3LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0QgJLSA%253D%253D%26skid%3D96cfd4be-4f00-4063-b329-7c12d7dc2094&cid=2170778489934166445&_osl=https://maps.app.goo.gl/1fM9Xe6CAntEtGeq8&_icp=1",IMG_7352.jpeg,,,,,,,,
67e9e18618d4fe00120e2892,31 Mar 2025 07:27:50 AM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល បសេដ្ឋ (Baseth - 974),,,,,,,,,,,,,,,,,,"11.214001720102752, 104.58555537882026",https://maps.app.goo.gl/TwScqGRCe8ALaCNS7,photo_2025-03-31_07-25-34.jpg,,,,,,,,
67e9e99b5f324f0011d30333,31 Mar 2025 08:02:19 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ដឹសាន់ (Design - 1710),,,,,,,https://goo.gl/maps/Kb1pzA3112EBR3Ao6,https://goo.gl/maps/Kb1pzA3112EBR3Ao6,Messenger_creation_9E16F303-C291-4DCB-9BFB-04860BEAA320.jpeg,,,,,,,,
67e9f2af5f324f0011d32ac6,31 Mar 2025 08:41:03 AM,Success (with Downloaded Attachment),តាកែវ,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សំរោងយ៉ោង (Samrong Yeong - 1199),,,,,,,,,,,,,,,,"(11.2594620, 104.8226670)",https://maps.app.goo.gl/8Fddn8RRaCKPZhPB9?g_st=com.google.maps.preview.copy,IMG_2054.jpeg,,,,,,,,
67e9f3f818d4fe00120e818c,31 Mar 2025 08:46:32 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ស្អាងព្រែកតូច (Steang Prek Touch - 380),,,,,,,,,,,,,,,,,,,,,,,,,"(11.3658030, 105.0047310)",https://maps.app.goo.gl/uwvk57NXZaXxQiEy7?g_st=com.google.maps.preview.copy,IMG_5121.jpeg,,,,,,,,
67e9f51c18d4fe00120e8a82,31 Mar 2025 08:51:24 AM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរពហុព្យាបាល ក្រុងកំពត (Krong Kampot - 1905),,,,,,,,,,,,,,,,,"10.613606969951318, 104.1769754680321",https://maps.app.goo.gl/gVEaDRb9WraaeNhf8,555555.jpg,,,,,,,,
67e9fb205f324f0011d3986c,31 Mar 2025 09:17:04 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពេទ្យឯកជន សម្ភពសោភា (Sophea Maternity - 740),,,,,,,"11.557694, 104.916389",https://maps.app.goo.gl/LQ9zcKBuvEHup5xE8,Sorphear Maternity Hospital - Diamond Tower.jpg,,,,,,,,
67e9fbaf18d4fe00120eed8b,31 Mar 2025 09:19:27 AM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ចក្រាដងទង់ (Chakra Dong Tong - 1980),,,,,,,,,,,,,,,,,"(10.7110199, 104.4490529)",https://maps.app.goo.gl/NkPauKFui3zMto1p6?g_st=com.google.maps.preview.copy,IMG_3896.jpeg,,,,,,,,
67ea00055f324f0011d3e175,31 Mar 2025 09:37:57 AM,Success (with Downloaded Attachment),បន្ទាយមានជ័យ,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត សុខសាន្ត (Sok Sant - 713),,,,,,,,,,,,,,"13.589806073567466, 102.97285441914065",https://maps.app.goo.gl/QVpgBqTbgG8yRceM7,photo_2025-03-31_09-36-56.jpg,,,,,,,,
67ea00265f324f0011d3e43a,31 Mar 2025 09:38:30 AM,Success (with Downloaded Attachment),បាត់ដំបង,,,,,,,,,,,,,,មន្ទីរពេទ្យឯកជន កែ ស៊ីនួន (Ke Sinoun - 756),,,,,,,,,,,,"13.086222,103.1924347",https://maps.app.goo.gl/AdDoiqNcrWee3dEr9,ksn2.jpg,,,,,,,,
67ea02e55f324f0011d413b4,31 Mar 2025 09:50:13 AM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កំពង់ត្រាច (Kampong Trach - 1901),,,,,,,,,,,,,,,,,"10.5576463, 104.4761918",https://maps.app.goo.gl/JaHKtKjsspSHVHM79,Screenshot_20250331_094643_Telegram.jpg,,,,,,,,
67ea042780b41c0013829885,31 Mar 2025 09:55:35 AM,Success (with Downloaded Attachment),កំពត,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ត្រាំសសរ (Tram Sasar - 2124),,,,,,,,,,,,,,,,,"10.7283108, 104.5913907",https://maps.app.goo.gl/RvLLY4AdE8wqNvdP6,IMG_20250331_095106_382.jpg,,,,,,,,
67ea0f48fd9ad2001329b109,31 Mar 2025 10:43:04 AM,Success (with Downloaded Attachment),កំពង់ឆ្នាំង,,,,,,មន្ទីរសម្រាកព្យាបាល សាមគ្គីមានជ័យ (Samakki Mean Chey - 1583),,,,,,,,,,,,,,,,,,,,"11.88597275362887, 104.70908157278691",https://maps.app.goo.gl/yeGpwAxhTknac8bN7,IMG_9012.jpeg,,,,,,,,
67ea0fb95f324f0011d4e78c,31 Mar 2025 10:44:57 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ស្អាងព្រែកអំបិល (Steang Prek Ambel - 1153),,,,,,,,,,,,,,,,,,,,,,,,,"(11.2490265, 105.0260655)",https://maps.app.goo.gl/Sav91R2oQtk2v4237?g_st=com.google.maps.preview.copy,IMG_0538.jpeg,,,,,,,,
